DayOfWeek,Date,DepTime,ArrTime,CRSArrTime,UniqueCarrier,Airline,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Org_Airport,Dest,Dest_Airport,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
7,6/1/2019,1616,1710,1430,WN,Southwest Airlines Co.,151,N460WN,54,60,40,160,166,GEG,Spokane International Airport,SEA,Seattle-Tacoma International Airport,224,3,11,0,N,0,2,0,0,0,158
7,6/1/2019,1429,1715,1605,WN,Southwest Airlines Co.,337,N259WN,106,95,76,70,59,GEG,Spokane International Airport,SLC,Salt Lake City International Airport,546,20,10,0,N,0,48,0,11,0,11
7,6/1/2019,1950,2054,2025,WN,Southwest Airlines Co.,821,N299WN,124,135,110,29,40,HOU,William P. Hobby Airport,ABQ,Albuquerque International Sunport,759,4,10,0,N,0,16,0,0,0,13
7,6/1/2019,1611,1656,1635,WN,Southwest Airlines Co.,231,N359SW,45,45,31,21,21,HOU,William P. Hobby Airport,AUS,Austin-Bergstrom International Airport,148,5,9,0,N,0,21,0,0,0,0
7,6/1/2019,1741,1930,1910,WN,Southwest Airlines Co.,39,N527SW,109,105,88,20,16,HOU,William P. Hobby Airport,BNA,Nashville International Airport,670,6,15,0,N,0,5,0,4,0,11
7,6/1/2019,2044,2223,2135,WN,Southwest Airlines Co.,49,N515SW,99,105,86,48,54,HOU,William P. Hobby Airport,BNA,Nashville International Airport,670,5,8,0,N,0,4,0,0,0,44
7,6/1/2019,656,1058,1035,WN,Southwest Airlines Co.,99,N450WN,182,165,160,23,6,HOU,William P. Hobby Airport,BWI,Baltimore-Washington International Airport,1246,4,18,0,N,0,0,0,17,6,0
7,6/1/2019,1651,1733,1715,WN,Southwest Airlines Co.,35,N505SW,42,50,32,18,26,HOU,William P. Hobby Airport,CRP,Corpus Christi International Airport,187,4,6,0,N,0,3,0,0,0,15
7,6/1/2019,1927,2012,1915,WN,Southwest Airlines Co.,43,N330SW,45,50,35,57,62,HOU,William P. Hobby Airport,CRP,Corpus Christi International Airport,187,4,6,0,N,0,0,0,0,0,57
7,6/1/2019,1355,1451,1425,WN,Southwest Airlines Co.,30,N719SW,56,55,41,26,25,HOU,William P. Hobby Airport,DAL,Dallas Love Field,239,3,12,0,N,0,0,0,1,0,25
7,6/1/2019,1520,1610,1555,WN,Southwest Airlines Co.,36,N308SA,50,55,39,15,20,HOU,William P. Hobby Airport,DAL,Dallas Love Field,239,4,7,0,N,0,3,0,0,0,12
7,6/1/2019,1721,1811,1755,WN,Southwest Airlines Co.,44,N680AA,50,55,40,16,21,HOU,William P. Hobby Airport,DAL,Dallas Love Field,239,2,8,0,N,0,8,0,0,0,8
7,6/1/2019,1857,1952,1925,WN,Southwest Airlines Co.,50,N520SW,55,55,42,27,27,HOU,William P. Hobby Airport,DAL,Dallas Love Field,239,4,9,0,N,0,5,0,0,0,22
7,6/1/2019,1915,2010,1955,WN,Southwest Airlines Co.,52,N505SW,55,55,40,15,15,HOU,William P. Hobby Airport,DAL,Dallas Love Field,239,4,11,0,N,0,0,0,0,0,15
7,6/1/2019,2130,2221,2155,WN,Southwest Airlines Co.,60,N330SW,51,55,40,26,30,HOU,William P. Hobby Airport,DAL,Dallas Love Field,239,3,8,0,N,0,0,0,0,0,26
7,6/1/2019,2041,2136,2115,WN,Southwest Airlines Co.,218,N512SW,115,120,101,21,26,HOU,William P. Hobby Airport,ELP,El Paso International Airport,677,7,7,0,N,0,8,0,0,0,13
7,6/1/2019,1700,1752,1650,WN,Southwest Airlines Co.,807,N405WN,112,120,98,62,70,HOU,William P. Hobby Airport,ELP,El Paso International Airport,677,3,11,0,N,0,7,0,0,0,55
7,6/1/2019,1112,1206,1150,WN,Southwest Airlines Co.,11,N719SW,54,60,45,16,22,HOU,William P. Hobby Airport,HRL,Valley International Airport,276,2,7,0,N,0,16,0,0,0,0
7,6/1/2019,1942,2041,2025,WN,Southwest Airlines Co.,47,N421LV,59,60,44,16,17,HOU,William P. Hobby Airport,HRL,Valley International Airport,276,3,12,0,N,0,14,0,0,0,2
7,6/1/2019,1755,1858,1825,WN,Southwest Airlines Co.,205,N752SW,63,70,53,33,40,HOU,William P. Hobby Airport,JAN,Jackson-Evers International Airport,359,3,7,0,N,0,9,0,0,0,24
7,6/1/2019,2112,2214,2145,WN,Southwest Airlines Co.,2015,N449WN,62,65,52,29,32,HOU,William P. Hobby Airport,JAN,Jackson-Evers International Airport,359,3,7,0,N,0,3,0,0,0,26
7,6/1/2019,1319,1425,1410,WN,Southwest Airlines Co.,3244,N788SA,66,65,52,15,14,HOU,William P. Hobby Airport,JAN,Jackson-Evers International Airport,359,4,10,0,N,0,14,0,1,0,0
7,6/1/2019,1354,1655,1625,WN,Southwest Airlines Co.,23,N369SW,121,120,109,30,29,HOU,William P. Hobby Airport,JAX,Jacksonville International Airport,816,4,8,0,N,0,3,0,1,0,26
7,6/1/2019,1304,1454,1435,WN,Southwest Airlines Co.,430,N729SW,230,220,206,19,9,HOU,William P. Hobby Airport,LAX,Los Angeles International Airport,1390,6,18,0,N,0,9,0,10,0,0
7,6/1/2019,1837,2033,2010,WN,Southwest Airlines Co.,1113,N413WN,236,225,204,23,12,HOU,William P. Hobby Airport,LAX,Los Angeles International Airport,1390,25,7,0,N,0,8,0,11,0,4
7,6/1/2019,2103,2224,2140,WN,Southwest Airlines Co.,3841,N234WN,81,85,66,44,48,HOU,William P. Hobby Airport,MAF,Midland International Airport,441,3,12,0,N,0,3,0,0,0,41
7,6/1/2019,1818,2119,2050,WN,Southwest Airlines Co.,940,N418WN,121,125,110,29,33,HOU,William P. Hobby Airport,MCO,Orlando International Airport,848,5,6,0,N,0,6,0,0,0,23
7,6/1/2019,2141,2355,2245,WN,Southwest Airlines Co.,894,N624SW,134,150,114,70,86,HOU,William P. Hobby Airport,MDW,Chicago Midway International Airport,937,5,15,0,N,0,15,0,0,0,55
7,6/1/2019,1224,1500,1440,WN,Southwest Airlines Co.,2445,N515SW,156,145,125,20,9,HOU,William P. Hobby Airport,MDW,Chicago Midway International Airport,937,18,13,0,N,0,2,0,11,0,7
7,6/1/2019,2220,2318,2215,WN,Southwest Airlines Co.,78,N456WN,58,55,44,63,60,HOU,William P. Hobby Airport,MSY,Louis Armstrong New Orleans International Airport,303,3,11,0,N,0,6,0,3,0,54
7,6/1/2019,1528,1637,1620,WN,Southwest Airlines Co.,714,N758SW,69,60,45,17,8,HOU,William P. Hobby Airport,MSY,Louis Armstrong New Orleans International Airport,303,7,17,0,N,0,8,0,9,0,0
7,6/1/2019,1729,1825,1810,WN,Southwest Airlines Co.,1776,N252WN,56,60,45,15,19,HOU,William P. Hobby Airport,MSY,Louis Armstrong New Orleans International Airport,303,3,8,0,N,0,0,0,0,0,15
7,6/1/2019,2101,2154,2120,WN,Southwest Airlines Co.,3665,N523SW,53,55,44,34,36,HOU,William P. Hobby Airport,MSY,Louis Armstrong New Orleans International Airport,303,3,6,0,N,0,3,0,0,0,31
7,6/1/2019,1843,2109,2035,WN,Southwest Airlines Co.,1192,N461WN,266,255,236,34,23,HOU,William P. Hobby Airport,OAK,Oakland International Airport,1642,23,7,0,N,0,6,0,11,0,17
7,6/1/2019,1547,2001,1930,WN,Southwest Airlines Co.,31,N289CT,194,190,175,31,27,HOU,William P. Hobby Airport,PHL,Philadelphia International Airport,1335,8,11,0,N,0,16,0,4,0,11
7,6/1/2019,1328,1515,1455,WN,Southwest Airlines Co.,2176,N640SW,107,115,91,20,28,HOU,William P. Hobby Airport,STL,St. Louis International Airport at Lambert Field,687,5,11,0,N,0,6,0,0,0,14
7,6/1/2019,1926,2221,2155,WN,Southwest Airlines Co.,45,N366SW,115,120,103,26,31,HOU,William P. Hobby Airport,TPA,Tampa International Airport,781,3,9,0,N,0,5,0,0,0,21
7,6/1/2019,1700,1816,1755,WN,Southwest Airlines Co.,3915,N521SW,76,85,62,21,30,HOU,William P. Hobby Airport,TUL,Tulsa International Airport,453,2,12,0,N,0,5,0,0,0,16
7,6/1/2019,1227,1338,1310,WN,Southwest Airlines Co.,30,N719SW,71,60,52,28,17,HRL,Valley International Airport,HOU,William P. Hobby Airport,276,3,16,0,N,0,1,0,11,0,16
7,6/1/2019,1358,1456,1440,WN,Southwest Airlines Co.,36,N308SA,58,60,48,16,18,HRL,Valley International Airport,HOU,William P. Hobby Airport,276,3,7,0,N,0,5,0,0,0,11
7,6/1/2019,1727,1832,1810,WN,Southwest Airlines Co.,50,N520SW,65,60,52,22,17,HRL,Valley International Airport,HOU,William P. Hobby Airport,276,4,9,0,N,0,6,0,5,0,11
7,6/1/2019,1246,1355,1320,WN,Southwest Airlines Co.,821,N676SW,129,120,102,35,26,IAD,Washington Dulles International Airport,MDW,Chicago Midway International Airport,577,9,18,0,N,0,11,0,9,0,15
7,6/1/2019,2134,2220,2200,WN,Southwest Airlines Co.,999,N327SW,106,120,91,20,34,IAD,Washington Dulles International Airport,MDW,Chicago Midway International Airport,577,6,9,0,N,0,4,0,0,0,16
7,6/1/2019,1517,1626,1605,WN,Southwest Airlines Co.,1662,N718SW,129,120,110,21,12,IAD,Washington Dulles International Airport,MDW,Chicago Midway International Airport,577,6,13,0,N,0,12,0,9,0,0
7,6/1/2019,2022,2253,2235,WN,Southwest Airlines Co.,1754,N422WN,151,190,141,18,57,ISP,Long Island MacArthur Airport,FLL,Fort Lauderdale-Hollywood International Airport,1093,2,8,0,N,0,5,0,0,0,13
7,6/1/2019,1520,1744,1720,WN,Southwest Airlines Co.,3398,N222WN,144,170,125,24,50,ISP,Long Island MacArthur Airport,MCO,Orlando International Airport,972,9,10,0,N,0,22,0,0,0,2
7,6/1/2019,1455,1803,1745,WN,Southwest Airlines Co.,3244,N788SA,128,130,120,18,20,JAN,Jackson-Evers International Airport,BWI,Baltimore-Washington International Airport,888,2,6,0,N,0,4,0,0,0,14
7,6/1/2019,1931,2115,2045,WN,Southwest Airlines Co.,205,N752SW,104,115,90,30,41,JAN,Jackson-Evers International Airport,MDW,Chicago Midway International Airport,666,6,8,0,N,0,6,0,0,0,24
7,6/1/2019,1730,1957,1905,WN,Southwest Airlines Co.,23,N369SW,147,135,130,52,40,JAX,Jacksonville International Airport,PHL,Philadelphia International Airport,742,8,9,0,N,0,10,0,12,0,30
7,6/1/2019,1506,1736,1710,WN,Southwest Airlines Co.,500,N628SW,90,85,73,26,21,LAS,McCarran International Airport,ABQ,Albuquerque International Sunport,487,4,13,0,N,0,14,0,5,0,7
7,6/1/2019,2229,49,2345,WN,Southwest Airlines Co.,890,N753SW,80,80,60,64,64,LAS,McCarran International Airport,ABQ,Albuquerque International Sunport,487,6,14,0,N,0,5,0,0,0,59
7,6/1/2019,1243,1522,1500,WN,Southwest Airlines Co.,1867,N371SW,99,90,65,22,13,LAS,McCarran International Airport,ABQ,Albuquerque International Sunport,487,3,31,0,N,0,8,0,9,0,5
7,6/1/2019,1633,1900,1825,WN,Southwest Airlines Co.,1925,N506SW,87,85,63,35,33,LAS,McCarran International Airport,ABQ,Albuquerque International Sunport,487,3,21,0,N,0,9,0,2,0,24
7,6/1/2019,2028,2242,2140,WN,Southwest Airlines Co.,2457,N634SW,74,85,61,62,73,LAS,McCarran International Airport,ABQ,Albuquerque International Sunport,487,4,9,0,N,0,0,0,5,0,57
7,6/1/2019,1735,105,30,WN,Southwest Airlines Co.,302,N475WN,270,275,241,35,40,LAS,McCarran International Airport,ALB,Albany International Airport,2237,3,26,0,N,0,0,0,0,0,35
7,6/1/2019,1203,1617,1555,WN,Southwest Airlines Co.,1079,N728SW,134,120,89,22,8,LAS,McCarran International Airport,AMA,Rick Husband Amarillo International Airport,758,5,40,0,N,0,1,0,14,0,7
7,6/1/2019,920,1350,1330,WN,Southwest Airlines Co.,233,N641SW,150,160,134,20,30,LAS,McCarran International Airport,AUS,Austin-Bergstrom International Airport,1090,3,13,0,N,0,11,0,0,0,9
7,6/1/2019,2140,207,50,WN,Southwest Airlines Co.,2021,N246LV,147,155,127,77,85,LAS,McCarran International Airport,AUS,Austin-Bergstrom International Airport,1090,6,14,0,N,0,7,0,0,0,70
7,6/1/2019,1708,50,25,WN,Southwest Airlines Co.,1018,N447WN,282,285,246,25,28,LAS,McCarran International Airport,BDL,Bradley International Airport,2298,6,30,0,N,0,0,0,0,0,25
7,6/1/2019,1256,1830,1810,WN,Southwest Airlines Co.,419,N487WN,214,210,179,20,16,LAS,McCarran International Airport,BNA,Nashville International Airport,1588,6,29,0,N,0,0,0,4,0,16
7,6/1/2019,2020,128,55,WN,Southwest Airlines Co.,3940,N496WN,188,205,175,33,50,LAS,McCarran International Airport,BNA,Nashville International Airport,1588,4,9,0,N,0,9,0,0,0,24
7,6/1/2019,1608,1850,1825,WN,Southwest Airlines Co.,538,N352SW,102,110,80,25,33,LAS,McCarran International Airport,BOI,Boise Airport (Boise Air Terminal),520,3,19,0,N,0,16,0,0,0,9
7,6/1/2019,1740,47,25,WN,Southwest Airlines Co.,2383,N218WN,247,250,215,22,25,LAS,McCarran International Airport,BUF,Buffalo Niagara International Airport,1987,4,28,0,N,0,0,0,0,0,22
7,6/1/2019,2043,2149,2115,WN,Southwest Airlines Co.,219,N757LV,66,60,55,34,28,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,3,8,0,N,0,9,0,6,0,19
7,6/1/2019,1827,1940,1840,WN,Southwest Airlines Co.,391,N241WN,73,60,50,60,47,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,3,20,0,N,0,10,0,13,0,37
7,6/1/2019,2246,2353,2155,WN,Southwest Airlines Co.,815,N432WN,67,60,52,118,111,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,2,13,0,N,0,6,0,7,0,105
7,6/1/2019,1101,1212,1155,WN,Southwest Airlines Co.,1586,N318SW,71,65,51,17,11,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,2,18,0,N,0,4,0,6,0,7
7,6/1/2019,1305,1420,1355,WN,Southwest Airlines Co.,1838,N506SW,75,65,52,25,15,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,2,21,0,N,0,12,0,10,0,3
7,6/1/2019,1245,1412,1325,WN,Southwest Airlines Co.,2874,N388SW,87,65,53,47,25,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,3,31,0,N,0,25,0,22,0,0
7,6/1/2019,1512,1613,1555,WN,Southwest Airlines Co.,3237,N716SW,61,60,46,18,17,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,3,12,0,N,0,17,0,1,0,0
7,6/1/2019,1828,139,50,WN,Southwest Airlines Co.,2632,N774SW,251,260,224,49,58,LAS,McCarran International Airport,BWI,Baltimore-Washington International Airport,2106,7,20,0,N,0,0,0,15,0,34
7,6/1/2019,1945,203,30,WN,Southwest Airlines Co.,564,N711HK,198,230,186,93,125,LAS,McCarran International Airport,CMH,Port Columbus International Airport,1772,3,9,0,N,0,0,0,4,0,89
7,6/1/2019,1216,1916,1850,WN,Southwest Airlines Co.,991,N469WN,240,230,198,26,16,LAS,McCarran International Airport,CMH,Port Columbus International Airport,1772,5,37,0,N,0,8,0,10,0,8
7,6/1/2019,2210,50,5,WN,Southwest Airlines Co.,632,N419WN,100,110,78,45,55,LAS,McCarran International Airport,DEN,Denver International Airport,629,11,11,0,N,0,24,0,0,0,21
7,6/1/2019,2136,21,2245,WN,Southwest Airlines Co.,908,N610WN,105,110,80,96,101,LAS,McCarran International Airport,DEN,Denver International Airport,629,11,14,0,N,0,7,0,0,0,89
7,6/1/2019,1452,1746,1720,WN,Southwest Airlines Co.,1582,N394SW,114,115,82,26,27,LAS,McCarran International Airport,DEN,Denver International Airport,629,11,21,0,N,0,13,0,0,0,13
7,6/1/2019,1640,1936,1900,WN,Southwest Airlines Co.,2907,N669SW,116,120,83,36,40,LAS,McCarran International Airport,DEN,Denver International Airport,629,8,25,0,N,0,1,0,0,0,35
7,6/1/2019,1827,2104,1945,WN,Southwest Airlines Co.,2192,N682SW,97,95,71,79,77,LAS,McCarran International Airport,ELP,El Paso International Airport,584,4,22,0,N,0,1,0,2,0,76
7,6/1/2019,1131,1345,1325,WN,Southwest Airlines Co.,1866,N497WN,134,155,119,20,41,LAS,McCarran International Airport,GEG,Spokane International Airport,806,3,12,0,N,0,0,0,0,0,20
7,6/1/2019,1815,2302,2230,WN,Southwest Airlines Co.,719,N255WN,167,175,144,32,40,LAS,McCarran International Airport,HOU,William P. Hobby Airport,1235,3,20,0,N,0,0,0,1,0,31
7,6/1/2019,1150,1701,1640,WN,Southwest Airlines Co.,1776,N252WN,191,180,152,21,10,LAS,McCarran International Airport,HOU,William P. Hobby Airport,1235,6,33,0,N,0,9,0,11,0,1
7,6/1/2019,2111,157,55,WN,Southwest Airlines Co.,3746,N497WN,166,165,151,62,61,LAS,McCarran International Airport,HOU,William P. Hobby Airport,1235,4,11,0,N,0,0,0,25,0,37
7,6/1/2019,1920,135,55,WN,Southwest Airlines Co.,1924,N705SW,195,215,177,40,60,LAS,McCarran International Airport,IND,Indianapolis International Airport,1591,9,9,0,N,0,26,0,0,0,14
7,6/1/2019,1557,2319,2255,WN,Southwest Airlines Co.,3144,N298WN,262,285,248,24,47,LAS,McCarran International Airport,ISP,Long Island MacArthur Airport,2283,4,10,0,N,0,0,0,0,0,24
7,6/1/2019,1808,1923,1820,WN,Southwest Airlines Co.,82,N246LV,75,65,46,63,53,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,9,20,0,N,0,22,0,10,0,31
7,6/1/2019,2306,22,2255,WN,Southwest Airlines Co.,135,N763SW,76,65,58,87,76,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,7,11,0,N,0,0,0,25,0,62
7,6/1/2019,1924,2042,1930,WN,Southwest Airlines Co.,317,N665WN,78,65,50,72,59,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,7,21,0,N,0,45,0,13,0,14
7,6/1/2019,1540,1645,1630,WN,Southwest Airlines Co.,1061,N260WN,65,65,44,15,15,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,6,15,0,N,0,3,0,0,0,12
7,6/1/2019,2031,2242,2115,WN,Southwest Airlines Co.,2367,N619SW,131,70,84,87,26,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,7,40,0,N,0,0,0,72,0,15
7,6/1/2019,2354,57,2225,WN,Southwest Airlines Co.,2896,N665WN,63,65,48,152,154,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,5,10,0,N,0,0,0,2,0,150
7,6/1/2019,1623,1735,1525,WN,Southwest Airlines Co.,3917,N304SW,72,65,47,130,123,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,7,18,0,N,0,0,0,7,0,123
7,6/1/2019,1132,1519,1500,WN,Southwest Airlines Co.,2382,N212WN,107,120,90,19,32,LAS,McCarran International Airport,LBB,Lubbock Preston Smith International Airport,775,3,14,0,N,0,2,0,0,0,17
7,6/1/2019,1200,1617,1510,WN,Southwest Airlines Co.,43,N330SW,137,120,100,67,50,LAS,McCarran International Airport,MAF,Midland International Airport,796,4,33,0,N,0,6,0,17,0,44
7,6/1/2019,1226,1729,1700,WN,Southwest Airlines Co.,213,N509SW,183,170,133,29,16,LAS,McCarran International Airport,MCI,Kansas City International Airport,1140,4,46,0,N,0,0,0,13,0,16
7,6/1/2019,2004,28,2350,WN,Southwest Airlines Co.,1004,N781WN,144,165,128,38,59,LAS,McCarran International Airport,MCI,Kansas City International Airport,1140,6,10,0,N,0,1,0,0,0,37
7,6/1/2019,1621,2331,2025,WN,Southwest Airlines Co.,380,N254WN,250,265,235,186,201,LAS,McCarran International Airport,MCO,Orlando International Airport,2039,3,12,0,N,0,167,0,0,0,19
7,6/1/2019,1509,2021,1945,WN,Southwest Airlines Co.,396,N245WN,192,210,175,36,54,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,5,12,0,N,0,29,0,0,0,7
7,6/1/2019,1837,2347,2230,WN,Southwest Airlines Co.,1865,N409WN,190,210,170,77,97,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,5,15,0,N,0,0,0,4,0,73
7,6/1/2019,1938,43,5,WN,Southwest Airlines Co.,2025,N256WN,185,200,168,38,53,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,4,13,0,N,0,2,0,0,0,36
7,6/1/2019,1902,6,2335,WN,Southwest Airlines Co.,2450,N453WN,184,200,168,31,47,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,4,12,0,N,0,3,0,0,0,28
7,6/1/2019,1356,1907,1845,WN,Southwest Airlines Co.,3232,N438WN,191,215,173,22,46,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,6,12,0,N,0,0,0,0,0,22
7,6/1/2019,1709,100,35,WN,Southwest Airlines Co.,767,N416WN,291,290,255,25,24,LAS,McCarran International Airport,MHT,Manchester-Boston Regional Airport,2356,4,32,0,N,0,0,0,1,0,24
7,6/1/2019,1914,19,2340,WN,Southwest Airlines Co.,3327,N735SA,185,195,172,39,49,LAS,McCarran International Airport,MSY,Louis Armstrong New Orleans International Airport,1501,3,10,0,N,0,12,0,0,0,27
7,6/1/2019,1223,1424,1345,WN,Southwest Airlines Co.,237,N434WN,121,100,77,39,18,LAS,McCarran International Airport,OAK,Oakland International Airport,407,3,41,0,N,0,0,0,26,0,13
7,6/1/2019,1537,1713,1635,WN,Southwest Airlines Co.,280,N708SA,96,90,78,38,32,LAS,McCarran International Airport,OAK,Oakland International Airport,407,4,14,0,N,0,0,0,7,0,31
7,6/1/2019,2146,2321,2255,WN,Southwest Airlines Co.,900,N686SW,95,90,77,26,21,LAS,McCarran International Airport,OAK,Oakland International Airport,407,7,11,0,N,0,4,0,5,0,17
7,6/1/2019,1954,2124,2030,WN,Southwest Airlines Co.,962,N509SW,90,90,70,54,54,LAS,McCarran International Airport,OAK,Oakland International Airport,407,9,11,0,N,0,0,0,6,0,48
7,6/1/2019,2227,2354,2325,WN,Southwest Airlines Co.,1950,N252WN,87,90,69,29,32,LAS,McCarran International Airport,OAK,Oakland International Airport,407,6,12,0,N,0,18,0,0,0,11
7,6/1/2019,2212,2347,2150,WN,Southwest Airlines Co.,3135,N388SW,95,90,70,117,112,LAS,McCarran International Airport,OAK,Oakland International Airport,407,8,17,0,N,0,1,0,5,0,111
7,6/1/2019,1623,2046,1755,WN,Southwest Airlines Co.,479,N738CB,143,160,127,171,188,LAS,McCarran International Airport,OMA,Eppley Airfield,1099,3,13,0,N,0,16,0,0,0,155
7,6/1/2019,949,1418,1350,WN,Southwest Airlines Co.,2111,N304SW,149,160,128,28,39,LAS,McCarran International Airport,OMA,Eppley Airfield,1099,3,18,0,N,0,28,0,0,0,0
7,6/1/2019,1653,1803,1705,WN,Southwest Airlines Co.,187,N307SW,70,55,37,58,43,LAS,McCarran International Airport,ONT,Ontario International Airport,197,6,27,0,N,0,0,0,15,0,43
7,6/1/2019,856,947,930,WN,Southwest Airlines Co.,344,N395SW,51,55,37,17,21,LAS,McCarran International Airport,ONT,Ontario International Airport,197,4,10,0,N,0,6,0,0,0,11
7,6/1/2019,2021,2115,2040,WN,Southwest Airlines Co.,725,N282WN,54,55,37,35,36,LAS,McCarran International Airport,ONT,Ontario International Airport,197,6,11,0,N,0,21,0,0,0,14
7,6/1/2019,1043,1141,1125,WN,Southwest Airlines Co.,906,N606SW,58,55,39,16,13,LAS,McCarran International Airport,ONT,Ontario International Airport,197,4,15,0,N,0,13,0,3,0,0
7,6/1/2019,2135,2230,2210,WN,Southwest Airlines Co.,1493,N685SW,55,50,39,20,15,LAS,McCarran International Airport,ONT,Ontario International Airport,197,4,12,0,N,0,7,0,5,0,8
7,6/1/2019,1225,1349,1310,WN,Southwest Airlines Co.,2018,N682SW,84,55,37,39,10,LAS,McCarran International Airport,ONT,Ontario International Airport,197,4,43,0,N,0,8,0,29,0,2
7,6/1/2019,1836,1928,1855,WN,Southwest Airlines Co.,2730,N900WN,52,55,34,33,36,LAS,McCarran International Airport,ONT,Ontario International Airport,197,4,14,0,N,0,25,0,0,0,8
7,6/1/2019,1730,55,25,WN,Southwest Airlines Co.,156,N764SW,265,270,234,30,35,LAS,McCarran International Airport,ORF,Norfolk International Airport,2155,5,26,0,N,0,2,0,0,0,28
7,6/1/2019,1843,2108,2015,WN,Southwest Airlines Co.,700,N374SW,145,140,123,53,48,LAS,McCarran International Airport,PDX,Portland International Airport,762,3,19,0,N,0,0,0,5,0,48
